index  label   sentence    POS w_index
Abi1-fragment01 33	1	Deze emotionele uitbarsting volgde op uitlatingen van PvdA-voorzitter Koole in Nieuwe Revu . 	VERB	4
Abi1-fragment01 34	0	Heel voorzichtig en mild uitte hij kritiek op de wijze waarop Melkert de PvdA-boodschap verkondigt . 	VERB	5
Abi1-fragment01 35	0	Heel voorzichtig en mild uitte hij kritiek op de wijze waarop Melkert de PvdA-boodschap verkondigt . 	VERB	15
Abi1-fragment01 36	0	Toen al was de angst in de partij groot dat de kiezer de PvdA een flinke afstraffing zou geven . 	VERB	3
Abi1-fragment01 37	0	Toen al was de angst in de partij groot dat de kiezer de PvdA een flinke afstraffing zou geven . 	VERB	18
Abi1-fragment01 38	1	Toen al was de angst in de partij groot dat de kiezer de PvdA een flinke afstraffing zou geven . 	VERB	19
Abi1-fragment01 39	1	De PvdA , lange tijd koploper in deze harde verkiezingsstrijd , zag in een van de laatste opiniepeilingen het CDA met 32 zetels langszij komen . 	VERB	12
Abi1-fragment01 40	1	De PvdA , lange tijd koploper in deze harde verkiezingsstrijd , zag in een van de laatste opiniepeilingen het CDA met 32 zetels langszij komen . 	VERB	25
Abi1-fragment01 41	0	Na de dood van Fortuyn , spreekbuis van het maatschappelijk ongenoegen over Paars , is alles anders geworden . 	VERB	15
Abi1-fragment01 42	0	Na de dood van Fortuyn , spreekbuis van het maatschappelijk ongenoegen over Paars , is alles anders geworden . 	VERB	18
Abi1-fragment01 43	0	De kritiek op Melkert heeft buitenproportionele vormen aangenomen . 	VERB	5
Abi1-fragment01 44	1	De kritiek op Melkert heeft buitenproportionele vormen aangenomen . 	VERB	8
Abi1-fragment01 45	1	En de afspraak van de lijsttrekkers alle campagneactiviteiten tot aan de dag van de verkiezingen stil te leggen , heeft hem de mogelijkheid ontnomen zich publiekelijk te verweren . 	VERB	18
Abi1-fragment01 46	0	En de afspraak van de lijsttrekkers alle campagneactiviteiten tot aan de dag van de verkiezingen stil te leggen , heeft hem de mogelijkheid ontnomen zich publiekelijk te verweren . 	VERB	20
Abi1-fragment01 47	1	En de afspraak van de lijsttrekkers alle campagneactiviteiten tot aan de dag van de verkiezingen stil te leggen , heeft hem de mogelijkheid ontnomen zich publiekelijk te verweren . 	VERB	24
Abi1-fragment01 48	0	En de afspraak van de lijsttrekkers alle campagneactiviteiten tot aan de dag van de verkiezingen stil te leggen , heeft hem de mogelijkheid ontnomen zich publiekelijk te verweren . 	VERB	28
Abi1-fragment01 49	0	Het is een bizarre situatie dat een van de politieke leiders in de beklaagdenbank van een deel van de samenleving zichzelf , in samenspraak met de andere lijsttrekkers , een zwijgplicht oplegt . 	VERB	2
Abi1-fragment01 50	1	Het is een bizarre situatie dat een van de politieke leiders in de beklaagdenbank van een deel van de samenleving zichzelf , in samenspraak met de andere lijsttrekkers , een zwijgplicht oplegt . 	VERB	32
Abi1-fragment01 51	0	Het is niet denkbeeldig dat legio kiezers , ook die kiezers die in beginsel niet achter het ideeengoed van Fortuyn staan , hun stem woensdag op de Lijst Pim Fortuyn ( LPF ) zullen uitbrengen . 	VERB	2
Abi1-fragment01 52	1	Het is niet denkbeeldig dat legio kiezers , ook die kiezers die in beginsel niet achter het ideeengoed van Fortuyn staan , hun stem woensdag op de Lijst Pim Fortuyn ( LPF ) zullen uitbrengen . 	VERB	21
Abi1-fragment01 53	0	Het is niet denkbeeldig dat legio kiezers , ook die kiezers die in beginsel niet achter het ideeengoed van Fortuyn staan , hun stem woensdag op de Lijst Pim Fortuyn ( LPF ) zullen uitbrengen . 	VERB	34
Abi1-fragment01 54	1	Het is niet denkbeeldig dat legio kiezers , ook die kiezers die in beginsel niet achter het ideeengoed van Fortuyn staan , hun stem woensdag op de Lijst Pim Fortuyn ( LPF ) zullen uitbrengen . 	VERB	35
Abi1-fragment01 55	1	Een monsterzege van 30 a 40 zetels van deze nieuwkomers in de politiek sluit niemand meer uit . 	VERB	14
Abi1-fragment01 56	0	Dat zal zonder twijfel ten koste gaan van de twee grote paarse partijen PvdA ( nu nog 45 zetels ) en VVD ( 38 zetels ) en het politieke landschap volledig op z'n kop zetten . 	VERB	2
Abi1-fragment01 57	1	Dat zal zonder twijfel ten koste gaan van de twee grote paarse partijen PvdA ( nu nog 45 zetels ) en VVD ( 38 zetels ) en het politieke landschap volledig op z'n kop zetten . 	VERB	7
Abi1-fragment01 58	1	Dat zal zonder twijfel ten koste gaan van de twee grote paarse partijen PvdA ( nu nog 45 zetels ) en VVD ( 38 zetels ) en het politieke landschap volledig op z'n kop zetten . 	VERB	35
Abi1-fragment01 59	0	Melkert zal uit die uitslag politieke consequenties moeten trekken . 	VERB	2
Abi1-fragment01 60	0	Melkert zal uit die uitslag politieke consequenties moeten trekken . 	VERB	8
Abi1-fragment01 61	1	Melkert zal uit die uitslag politieke consequenties moeten trekken . 	VERB	9
Abi1-fragment01 62	0	Maar stel dat de PvdA toch nog de grootste partij blijft . 	VERB	2
Abi1-fragment01 63	0	Maar stel dat de PvdA toch nog de grootste partij blijft . 	VERB	11
Abi1-fragment01 64	0	In dat geval is Melkert de kandidaat voor het premierschap . 	VERB	4
Abi1-fragment01 65	0	Een premier moet een bindende figuur zijn , de rol van vader des vaderlands vervullen . 	VERB	3
Abi1-fragment01 66	1	Een premier moet een bindende figuur zijn , de rol van vader des vaderlands vervullen . 	VERB	5
Abi1-fragment01 67	0	Een premier moet een bindende figuur zijn , de rol van vader des vaderlands vervullen . 	VERB	7
Abi1-fragment01 68	1	Een premier moet een bindende figuur zijn , de rol van vader des vaderlands vervullen . 	VERB	15
Abi1-fragment01 69	0	Melkert kan geen premier worden van alle Nederlanders , zoals Kok dat wilde zijn en was . 	VERB	2
Abi1-fragment01 70	0	Melkert kan geen premier worden van alle Nederlanders , zoals Kok dat wilde zijn en was . 	VERB	5
Abi1-fragment01 71	0	Melkert kan geen premier worden van alle Nederlanders , zoals Kok dat wilde zijn en was . 	VERB	13
Abi1-fragment01 72	0	Melkert kan geen premier worden van alle Nederlanders , zoals Kok dat wilde zijn en was . 	VERB	14
Abi1-fragment01 73	0	Melkert kan geen premier worden van alle Nederlanders , zoals Kok dat wilde zijn en was . 	VERB	16
Abi1-fragment01 74	1	Daarvoor zitten de pijn , de woede en het verdriet bij veel kiezers te diep . 	VERB	2
Abi1-fragment01 75	0	Wat nu juist gevraagd zal worden van een nieuwe premier is een dreigende scheuring in de samenleving te voorkomen . 	VERB	4
Abi1-fragment01 76	0	Wat nu juist gevraagd zal worden van een nieuwe premier is een dreigende scheuring in de samenleving te voorkomen . 	VERB	5
Abi1-fragment01 77	0	Wat nu juist gevraagd zal worden van een nieuwe premier is een dreigende scheuring in de samenleving te voorkomen . 	VERB	6
Abi1-fragment01 78	0	Wat nu juist gevraagd zal worden van een nieuwe premier is een dreigende scheuring in de samenleving te voorkomen . 	VERB	11
Abi1-fragment01 79	1	Wat nu juist gevraagd zal worden van een nieuwe premier is een dreigende scheuring in de samenleving te voorkomen . 	VERB	13
Abi1-fragment01 80	0	Wat nu juist gevraagd zal worden van een nieuwe premier is een dreigende scheuring in de samenleving te voorkomen . 	VERB	19
Abi1-fragment01 81	0	Die rol lijkt Melkert niet op zich te kunnen nemen , nu hij in de beeldvorming te zeer beschadigd is . 	VERB	3
Abi1-fragment01 82	0	Die rol lijkt Melkert niet op zich te kunnen nemen , nu hij in de beeldvorming te zeer beschadigd is . 	VERB	9
Abi1-fragment01 83	1	Die rol lijkt Melkert niet op zich te kunnen nemen , nu hij in de beeldvorming te zeer beschadigd is . 	VERB	10
Abi1-fragment01 84	1	Die rol lijkt Melkert niet op zich te kunnen nemen , nu hij in de beeldvorming te zeer beschadigd is . 	VERB	19
Abi1-fragment01 85	0	Die rol lijkt Melkert niet op zich te kunnen nemen , nu hij in de beeldvorming te zeer beschadigd is . 	VERB	20
Abi1-fragment01 86	0	En dan doet het er niet meer toe of die aanval op de PvdA-voorman terecht is of niet . 	VERB	3
Abi1-fragment01 87	0	En dan doet het er niet meer toe of die aanval op de PvdA-voorman terecht is of niet . 	VERB	16
Abi1-fragment01 88	0	De vraag is alleen nog of hijzelf pal na 15 mei die onvermijdelijke conclusie zal trekken , of de top om hem heen . 	VERB	3
Abi1-fragment01 89	0	De vraag is alleen nog of hijzelf pal na 15 mei die onvermijdelijke conclusie zal trekken , of de top om hem heen . 	VERB	15
Abi1-fragment01 90	1	De vraag is alleen nog of hijzelf pal na 15 mei die onvermijdelijke conclusie zal trekken , of de top om hem heen . 	VERB	16
Abi1-fragment01 91	0	De partij zal in elk geval willen voorkomen dat een vertrek van Melkert kan worden uitgelegd als een soort schuldbekentenis . 	VERB	3
Abi1-fragment01 92	0	De partij zal in elk geval willen voorkomen dat een vertrek van Melkert kan worden uitgelegd als een soort schuldbekentenis . 	VERB	7
Abi1-fragment01 93	0	De partij zal in elk geval willen voorkomen dat een vertrek van Melkert kan worden uitgelegd als een soort schuldbekentenis . 	VERB	8
Abi1-fragment01 94	0	De partij zal in elk geval willen voorkomen dat een vertrek van Melkert kan worden uitgelegd als een soort schuldbekentenis . 	VERB	14
Abi1-fragment01 95	0	De partij zal in elk geval willen voorkomen dat een vertrek van Melkert kan worden uitgelegd als een soort schuldbekentenis . 	VERB	15
Abi1-fragment01 96	1	De partij zal in elk geval willen voorkomen dat een vertrek van Melkert kan worden uitgelegd als een soort schuldbekentenis . 	VERB	16
Abi1-fragment01 97	1	Opstappen voor de lieve vrede kan ook verklaard worden als een moedig en wijs besluit van een aangeslagen PvdA-leider . 	VERB	1
Abi1-fragment01 98	0	Opstappen voor de lieve vrede kan ook verklaard worden als een moedig en wijs besluit van een aangeslagen PvdA-leider . 	VERB	6
Abi1-fragment01 99	0	Opstappen voor de lieve vrede kan ook verklaard worden als een moedig en wijs besluit van een aangeslagen PvdA-leider . 	VERB	8
Abi1-fragment01 100	0	Opstappen voor de lieve vrede kan ook verklaard worden als een moedig en wijs besluit van een aangeslagen PvdA-leider . 	VERB	9
Abi1-fragment01 101	1	Opstappen voor de lieve vrede kan ook verklaard worden als een moedig en wijs besluit van een aangeslagen PvdA-leider . 	VERB	18
Abi1-fragment01 102	0	Wellicht moet de partij toch maar eens polsen of Wim Kok , in geval van kabinetsdeelname , niet bereid is zijn afscheid uit te stellen . 	VERB	2
Abi1-fragment01 103	0	Wellicht moet de partij toch maar eens polsen of Wim Kok , in geval van kabinetsdeelname , niet bereid is zijn afscheid uit te stellen . 	VERB	20
Abi1-fragment01 104	0	Wellicht moet de partij toch maar eens polsen of Wim Kok , in geval van kabinetsdeelname , niet bereid is zijn afscheid uit te stellen . 	VERB	25
Abi2-fragment01 105	1	"Trein mikpunt van vandalen ; Deutsche Bahn overweegt lijn Enschede-Gronau te stoppen "	VERB	0
Abi2-fragment01 106	1	"Trein mikpunt van vandalen ; Deutsche Bahn overweegt lijn Enschede-Gronau te stoppen "	VERB	0
Abi2-fragment01 107	0	De treinen tussen Enschede en Gronau zijn voortdurend doelwit van vandalen . 	VERB	7
Abi2-fragment01 108	1	Winkelwagens en stalen platen tussen de rails zorgen geregeld voor levensgevaarlijke situaties . 	VERB	8
Abi2-fragment01 109	1	Winkelwagens en stalen platen tussen de rails zorgen geregeld voor levensgevaarlijke situaties . 	VERB	9
Abi2-fragment01 110	0	De spoorwegpolitie surveilleert inmiddels vaker langs de 7 kilometer Nederlands spoor . 	VERB	3
Abi2-fragment01 111	0	Triest dieptepunt was de montage van een dikke kunststofpijp aan een sein eind maart , op ooghoogte van de machinist . 	VERB	3
Abi2-fragment01 112	0	Alleen omdat een collega hem waarschuwde , wist de treinbestuurder te voorkomen dat de paal hem in de cabine doorboorde . 	VERB	6
Abi2-fragment01 113	0	Alleen omdat een collega hem waarschuwde , wist de treinbestuurder te voorkomen dat de paal hem in de cabine doorboorde . 	VERB	8
Abi2-fragment01 114	0	Alleen omdat een collega hem waarschuwde , wist de treinbestuurder te voorkomen dat de paal hem in de cabine doorboorde . 	VERB	12
Abi2-fragment01 115	1	Alleen omdat een collega hem waarschuwde , wist de treinbestuurder te voorkomen dat de paal hem in de cabine doorboorde . 	VERB	20
Abi2-fragment01 116	0	Voor de Duitse Spoorwegen is de maat vol . 	VERB	5
Abi2-fragment01 117	1	' Als dit zo doorgaat , stoppen we ermee ' , zegt woordvoerder Manfred Pietschmann van Deutsche Bahn ( DB ) . 	VERB	5
Abi2-fragment01 118	0	' Als dit zo doorgaat , stoppen we ermee ' , zegt woordvoerder Manfred Pietschmann van Deutsche Bahn ( DB ) . 	VERB	7
Abi2-fragment01 119	0	' Als dit zo doorgaat , stoppen we ermee ' , zegt woordvoerder Manfred Pietschmann van Deutsche Bahn ( DB ) . 	VERB	12
Abi2-fragment01 120	1	Het bedrijf vreest voor de veiligheid van personeel en de 3000 reizigers die dagelijks gebruikmaken van de verbinding tussen de grenssteden . 	VERB	3
Abi2-fragment01 121	0	Het bedrijf vreest voor de veiligheid van personeel en de 3000 reizigers die dagelijks gebruikmaken van de verbinding tussen de grenssteden . 	VERB	15
Abi2-fragment01 122	0	Sinds de trein vorig jaar november na een afwezigheid van 20 jaar weer ging rijden , zijn er tientallen incidenten geweest . 	VERB	14
Abi2-fragment01 123	1	Sinds de trein vorig jaar november na een afwezigheid van 20 jaar weer ging rijden , zijn er tientallen incidenten geweest . 	VERB	15
Abi2-fragment01 124	0	Sinds de trein vorig jaar november na een afwezigheid van 20 jaar weer ging rijden , zijn er tientallen incidenten geweest . 	VERB	17
Abi2-fragment01 125	0	Sinds de trein vorig jaar november na een afwezigheid van 20 jaar weer ging rijden , zijn er tientallen incidenten geweest . 	VERB	21
Abi2-fragment01 126	1	Op de dag van de aanslag op een machinist met de seinpaal , lag de verbinding uren stil omdat iemand stalen pennen tussen de rails plaatste . 	VERB	14
Abi2-fragment01 127	0	Op de dag van de aanslag op een machinist met de seinpaal , lag de verbinding uren stil omdat iemand stalen pennen tussen de rails plaatste . 	VERB	21
Abi2-fragment01 128	0	Op de dag van de aanslag op een machinist met de seinpaal , lag de verbinding uren stil omdat iemand stalen pennen tussen de rails plaatste . 	VERB	26
Abi2-fragment01 129	0	Anderhalve week geleden gebeurde hetzelfde toen iemand een staalplaat op het spoor legde . 	VERB	4
Abi2-fragment01 130	0	Anderhalve week geleden gebeurde hetzelfde toen iemand een staalplaat op het spoor legde . 	VERB	13
Abi2-fragment01 131	1	Wonder boven wonder vielen opnieuw geen slachtoffers . 	VERB	4
Abi2-fragment01 132	0	Dit laatste incident was voor DB aanleiding om maatregelen te vragen . 	VERB	4
Abi2-fragment01 133	0	Dit laatste incident was voor DB aanleiding om maatregelen te vragen . 	VERB	11
Abi2-fragment01 134	0	De Nederlandse spoorwegpolitie surveilleert nu vaker langs de 7 kilometer spoor op Nederlands grondgebied . 	VERB	4
Abi2-fragment01 135	1	De recherche heeft aanwijzingen dat de daders wonen in de buurten rond het spoor en denkt aan verveelde jongeren . 	VERB	3
Abi2-fragment01 136	0	De recherche heeft aanwijzingen dat de daders wonen in de buurten rond het spoor en denkt aan verveelde jongeren . 	VERB	8
Abi2-fragment01 137	1	De recherche heeft aanwijzingen dat de daders wonen in de buurten rond het spoor en denkt aan verveelde jongeren . 	VERB	16
Abi2-fragment01 138	0	De recherche heeft aanwijzingen dat de daders wonen in de buurten rond het spoor en denkt aan verveelde jongeren . 	VERB	18
Abi2-fragment01 139	1	De spoorweg loopt in Enschede langs de door overlast geteisterde achterstandswijk Velve-Lindenhof , het plaatselijke woonwagenkamp en industrieterrein Euregio . 	VERB	3
Abi2-fragment01 140	0	De spoorweg loopt in Enschede langs de door overlast geteisterde achterstandswijk Velve-Lindenhof , het plaatselijke woonwagenkamp en industrieterrein Euregio . 	VERB	10
Abi2-fragment01 141	1	Binnen de bebouwde kom is de spoorlijn afgeschermd met hekken en lijkt molestatie alleen mogelijk vanaf bruggen . 	VERB	4
Abi2-fragment01 142	0	Binnen de bebouwde kom is de spoorlijn afgeschermd met hekken en lijkt molestatie alleen mogelijk vanaf bruggen . 	VERB	5
Abi2-fragment01 143	0	Binnen de bebouwde kom is de spoorlijn afgeschermd met hekken en lijkt molestatie alleen mogelijk vanaf bruggen . 	VERB	8
Abi2-fragment01 144	0	Binnen de bebouwde kom is de spoorlijn afgeschermd met hekken en lijkt molestatie alleen mogelijk vanaf bruggen . 	VERB	12
Abi2-fragment01 145	1	In grensdorp Glanerbrug gaat het spoor louter langs doorsnee rijtjeshuizen . 	VERB	4
Abi2-fragment01 146	0	Toch was hier het verzet tegen de heropening van de lijn het grootst . 	VERB	2
Abi2-fragment01 147	0	P. Vlaanderen , woonachtig in een Glanerbrugse nieuwbouwwijk , was vorig jaar een van de actievoerders . 	VERB	10
Abi2-fragment01 148	0	Nu de trein doelwit is van vandalisme , voelt hij zich bepaald ongemakkelijk . 	VERB	5
Abi2-fragment01 149	1	Nu de trein doelwit is van vandalisme , voelt hij zich bepaald ongemakkelijk . 	VERB	9
Abi2-fragment01 150	0	' Omdat er mensen zijn die een verband leggen tussen de sabotage en onze actie van toen ' , zegt hij . 	VERB	5
Abi2-fragment01 151	1	' Omdat er mensen zijn die een verband leggen tussen de sabotage en onze actie van toen ' , zegt hij . 	VERB	9
Abi2-fragment01 152	0	' Omdat er mensen zijn die een verband leggen tussen de sabotage en onze actie van toen ' , zegt hij . 	VERB	20
Abi2-fragment01 153	0	' Dat is dus grote onzin . 	VERB	3
Abi2-fragment01 154	0	Wij hebben op normale , wettige wijze geprotesteerd . 	VERB	2
Abi2-fragment01 155	0	Wij hebben op normale , wettige wijze geprotesteerd . 	VERB	8
Abi2-fragment01 156	0	Met als resultaat dat een geluidsscherm is geplaatst . 	VERB	7
Abi2-fragment01 157	0	Met als resultaat dat een geluidsscherm is geplaatst . 	VERB	8
Abi2-fragment01 158	1	Daar hebben we vrede mee . 	VERB	2
Abi2-fragment01 159	0	De voormalige tegenstander zegt geen idee te hebben wie achter de vernielingen zit . 	VERB	4
Abi2-fragment01 160	1	De voormalige tegenstander zegt geen idee te hebben wie achter de vernielingen zit . 	VERB	8
Abi2-fragment01 161	1	De voormalige tegenstander zegt geen idee te hebben wie achter de vernielingen zit . 	VERB	13
Abi2-fragment01 162	0	' Ik denk dat die zich vooral in Enschede afspelen . 	VERB	3
Abi2-fragment01 163	1	' Ik denk dat die zich vooral in Enschede afspelen . 	VERB	10
Abi2-fragment01 164	0	Dat het levensgevaarlijk is , lijkt me duidelijk . 	VERB	4
Abi2-fragment01 165	0	Dat het levensgevaarlijk is , lijkt me duidelijk . 	VERB	6
Abi2-fragment01 166	0	voeren is een ding , dit is gewoon schandalig . 	VERB	2
Abi2-fragment01 167	0	voeren is een ding , dit is gewoon schandalig . 	VERB	7
Abi2-fragment01 168	0	Een rotte boom verspert de trein tussen Enschede en Gronau de weg . 	VERB	4
Abi2-fragment01 169	0	Dit keer was het een ongeluk , maar de afgelopen weken zorgden vandalen met stalen platen en winkelwagens voor levensgevaarlijke situaties op het spoor . 	VERB	3
Abi2-fragment01 170	0	Dit keer was het een ongeluk , maar de afgelopen weken zorgden vandalen met stalen platen en winkelwagens voor levensgevaarlijke situaties op het spoor . 	VERB	10
Abi2-fragment01 171	0	Dit keer was het een ongeluk , maar de afgelopen weken zorgden vandalen met stalen platen en winkelwagens voor levensgevaarlijke situaties op het spoor . 	VERB	12
Abi2-fragment01 172	0	Dit keer was het een ongeluk , maar de afgelopen weken zorgden vandalen met stalen platen en winkelwagens voor levensgevaarlijke situaties op het spoor . 	VERB	15
Abi3-fragment01 173	0	Ambtenaren verdacht van grootste xtc-smokkel ooit ontdekt 	VERB	0
Abi3-fragment01 174	1	Ambtenaren verdacht van grootste xtc-smokkel ooit ontdekt 	VERB	0
Abi3-fragment01 175	0	Twee verdachten van de smokkel van 1,2 miljoen xtc-pillen - de grootste hoeveelheid drugs ooit onderschept in Nederland - blijken ambtenaren van de gemeente Spijkenisse te zijn . 	VERB	16
Abi3-fragment01 176	0	Twee verdachten van de smokkel van 1,2 miljoen xtc-pillen - de grootste hoeveelheid drugs ooit onderschept in Nederland - blijken ambtenaren van de gemeente Spijkenisse te zijn . 	VERB	20
Abi3-fragment01 177	0	Twee verdachten van de smokkel van 1,2 miljoen xtc-pillen - de grootste hoeveelheid drugs ooit onderschept in Nederland - blijken ambtenaren van de gemeente Spijkenisse te zijn . 	VERB	27
Abi3-fragment01 178	1	De opgepakte mannen zijn nooit eerder in aanraking geweest met justitie . 	VERB	2
Abi3-fragment01 179	0	De opgepakte mannen zijn nooit eerder in aanraking geweest met justitie . 	VERB	4
Abi3-fragment01 180	0	De opgepakte mannen zijn nooit eerder in aanraking geweest met justitie . 	VERB	9
Abi3-fragment01 181	1	Justitie legde twee weken geleden in de haven van Zierikzee beslag op het Poolse zeiljacht ' de Evelin ' dat eind maart vanuit de havenstad Gdynia in Polen naar Zierikzee was gevaren . 	VERB	2
Abi3-fragment01 182	0	Justitie legde twee weken geleden in de haven van Zierikzee beslag op het Poolse zeiljacht ' de Evelin ' dat eind maart vanuit de havenstad Gdynia in Polen naar Zierikzee was gevaren . 	VERB	31
Abi3-fragment01 183	1	Justitie legde twee weken geleden in de haven van Zierikzee beslag op het Poolse zeiljacht ' de Evelin ' dat eind maart vanuit de havenstad Gdynia in Polen naar Zierikzee was gevaren . 	VERB	32
Abi3-fragment01 184	0	De xtc-pillen werden in Nederland verborgen in de dubbele wanden van het 12 meter lange stalen zeiljacht . 	VERB	3
Abi3-fragment01 185	0	De xtc-pillen werden in Nederland verborgen in de dubbele wanden van het 12 meter lange stalen zeiljacht . 	VERB	6
Abi3-fragment01 186	0	De xtc-pillen werden in Nederland verborgen in de dubbele wanden van het 12 meter lange stalen zeiljacht . 	VERB	16
Abi3-fragment01 187	0	De ambtenaren , een 45-jarige man en een 49-jarige vrouw van Poolse origine , worden ervan verdacht dat zij de boot geschikt hebben gemaakt voor drugssmokkel en een deel van de xtc-pillen in hun garage verborgen hebben gehouden . 	VERB	15
Abi3-fragment01 188	0	De ambtenaren , een 45-jarige man en een 49-jarige vrouw van Poolse origine , worden ervan verdacht dat zij de boot geschikt hebben gemaakt voor drugssmokkel en een deel van de xtc-pillen in hun garage verborgen hebben gehouden . 	VERB	17
Abi3-fragment01 189	0	De ambtenaren , een 45-jarige man en een 49-jarige vrouw van Poolse origine , worden ervan verdacht dat zij de boot geschikt hebben gemaakt voor drugssmokkel en een deel van de xtc-pillen in hun garage verborgen hebben gehouden . 	VERB	23
Abi3-fragment01 190	1	De ambtenaren , een 45-jarige man en een 49-jarige vrouw van Poolse origine , worden ervan verdacht dat zij de boot geschikt hebben gemaakt voor drugssmokkel en een deel van de xtc-pillen in hun garage verborgen hebben gehouden . 	VERB	24
Abi3-fragment01 191	0	De ambtenaren , een 45-jarige man en een 49-jarige vrouw van Poolse origine , worden ervan verdacht dat zij de boot geschikt hebben gemaakt voor drugssmokkel en een deel van de xtc-pillen in hun garage verborgen hebben gehouden . 	VERB	36
Abi3-fragment01 192	0	De ambtenaren , een 45-jarige man en een 49-jarige vrouw van Poolse origine , worden ervan verdacht dat zij de boot geschikt hebben gemaakt voor drugssmokkel en een deel van de xtc-pillen in hun garage verborgen hebben gehouden . 	VERB	37
